scenario_id,theme_id,scenario_group,domain,product_type,product_family_rule,product_family_label,model_name,region,carrier,os_oneui_version,intent_type,affected_function,observed_symptom,symptom_qualifier_ko,trigger_event,usage_context,onset_relation,frequency,reproducibility,user_impact,severity,diagnostic_class,user_suspected_cause,suspected_component,cause_evidence_level,attempted_action,action_result,desired_resolution,hard_negative,safety_flag,ambiguity_level,provenance_type,is_real_voc,source_anchor_id,source_usage,target_channel,target_language,missing_information_profile,recommended_split,split_group,canonical_scenario_ko,generation_constraints
GVS-0398,T40,보상판매,TRADE_IN,COMMERCE,COMMERCE,COMMERCE,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,PURCHASE_COMPLAINT,TRADE_IN.LOGISTICS,PHYSICAL_DAMAGE,같은 상태인데 채널별 견적이 다름,UNKNOWN,DIFFERENT_QUOTE,GRADUAL,FREQUENT,NOT_TESTED,TRAVEL_DISRUPTION,S2,COMMERCIAL_PROCESS,COMMERCE_OR_LOGISTICS_PROCESS,TRADE_IN_PROCESS|LOGISTICS|VALUATION,USER_GUESS,주문·택배·프로모션 문의,UNSPECIFIED,ORDER_REMEDY_OR_REFUND,FALSE,NONE,MEDIUM,SYNTHETIC_SCENARIO,FALSE,SRC022,CATEGORY_ANCHOR_NOT_ROW_EVIDENCE,SURVEY_FREE_TEXT,EN,NONE,TRAIN,GVS-0398,COMMERCE에서 UNKNOWN/DIFFERENT_QUOTE 조건에 같은 상태인데 채널별 견적이 다름,관찰 사실과 원인 추정을 분리; 모델 기능 호환성 검사
GVS-0399,T40,보상판매,TRADE_IN,COMMERCE,COMMERCE,COMMERCE,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,PURCHASE_COMPLAINT,TRADE_IN.VALUATION,VALUE_DISSATISFACTION,초기화했지만 계정 잠금이 남았다고 반려,UNKNOWN,DATA_WIPE,AFTER_AGING,ALWAYS,ALWAYS,FINANCIAL_OR_TIME_COST,S3,COMMERCIAL_PROCESS,COMMERCE_OR_LOGISTICS_PROCESS,TRADE_IN_PROCESS|LOGISTICS|VALUATION,USER_GUESS,주문·택배·프로모션 문의,UNSPECIFIED,ORDER_REMEDY_OR_REFUND,FALSE,NONE,LOW,SYNTHETIC_SCENARIO,FALSE,SRC022,CATEGORY_ANCHOR_NOT_ROW_EVIDENCE,STORE_REVIEW,EN,CONTEXT,TRAIN,GVS-0399,COMMERCE에서 UNKNOWN/DATA_WIPE 조건에 초기화했지만 계정 잠금이 남았다고 반려,관찰 사실과 원인 추정을 분리; 모델 기능 호환성 검사
GVS-0400,T40,보상판매,TRADE_IN,COMMERCE,COMMERCE,COMMERCE,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,PURCHASE_COMPLAINT,TRADE_IN.LOGISTICS,MISSING_DATA,보상 거절된 기기 반환이 지연,UNKNOWN,RETURN_REJECTED,UNKNOWN,RARE,UNKNOWN,USER_CONFUSION,S1,COMMERCIAL_PROCESS,COMMERCE_OR_LOGISTICS_PROCESS,TRADE_IN_PROCESS|LOGISTICS|VALUATION,USER_GUESS,주문·택배·프로모션 문의,UNSPECIFIED,ORDER_REMEDY_OR_REFUND,FALSE,NONE,HIGH,SYNTHETIC_SCENARIO,FALSE,SRC022,CATEGORY_ANCHOR_NOT_ROW_EVIDENCE,EMAIL_COMPLAINT,KO_EN_MIXED,MULTIPLE_FIELDS,TRAIN,GVS-0400,COMMERCE에서 UNKNOWN/RETURN_REJECTED 조건에 보상 거절된 기기 반환이 지연,관찰 사실과 원인 추정을 분리; 모델 기능 호환성 검사
GVS-0401,T41,정상 OIS 소리 Hard negative,HARD_NEGATIVE,PHONE,S_BASE_PLUS,GALAXY_S_BASE_PLUS,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,HOW_TO,CAMERA.OIS,FALSE_POSITIVE,폰을 흔들면 카메라 쪽에서 작은 딸깍 소리,IMPACT,SHAKE_PHONE,AFTER_EVENT,INTERMITTENT,CONDITIONAL,BATTERY_ANXIETY,S0,EXPECTED_BEHAVIOR,NORMAL_DESIGN_BEHAVIOR,OIS,USER_GUESS,공식 안내 확인,UNSPECIFIED,INSTRUCTIONS_OR_CONFIRMATION,TRUE,NONE,LOW,SYNTHETIC_SCENARIO,FALSE,SRC009,CATEGORY_ANCHOR_NOT_ROW_EVIDENCE,SAMSUNG_MEMBERS,KO,NONE,TRAIN,GVS-0401,GALAXY_S_BASE_PLUS에서 IMPACT/SHAKE_PHONE 조건에 폰을 흔들면 카메라 쪽에서 작은 딸깍 소리,불량 확정 금지; 정상·설정·외부 요인을 원문에서 확정하지 말 것
GVS-0402,T41,정상 OIS 소리 Hard negative,HARD_NEGATIVE,PHONE,S_ULTRA,GALAXY_S_ULTRA,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,HOW_TO,CAMERA.OIS,FALSE_POSITIVE,카메라가 꺼진 상태에서만 렌즈 소리가 남,CAMERA_USE,CAMERA_OFF,IMMEDIATE,DAILY,REPRODUCIBLE,PRIMARY_FUNCTION_DEGRADED,S0,EXPECTED_BEHAVIOR,NORMAL_DESIGN_BEHAVIOR,OIS,USER_GUESS,공식 안내 확인,UNSPECIFIED,INSTRUCTIONS_OR_CONFIRMATION,TRUE,NONE,MEDIUM,SYNTHETIC_SCENARIO,FALSE,SRC009,CATEGORY_ANCHOR_NOT_ROW_EVIDENCE,ECOMMERCE_REVIEW,KO,MODEL_VERSION,TRAIN,GVS-0402,GALAXY_S_ULTRA에서 CAMERA_USE/CAMERA_OFF 조건에 카메라가 꺼진 상태에서만 렌즈 소리가 남,불량 확정 금지; 정상·설정·외부 요인을 원문에서 확정하지 말 것
GVS-0403,T41,정상 OIS 소리 Hard negative,HARD_NEGATIVE,PHONE,S_FE,GALAXY_S_FE,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,HOW_TO,CAMERA.OIS,FALSE_POSITIVE,망원 카메라 탑재 모델에서 흔들림 소리,UNKNOWN,ZOOM_LENS,GRADUAL,FREQUENT,NOT_TESTED,TASK_DELAY,S0,EXPECTED_BEHAVIOR,NORMAL_DESIGN_BEHAVIOR,OIS,USER_GUESS,공식 안내 확인,UNSPECIFIED,INSTRUCTIONS_OR_CONFIRMATION,TRUE,NONE,MEDIUM,SYNTHETIC_SCENARIO,FALSE,SRC009,CATEGORY_ANCHOR_NOT_ROW_EVIDENCE,CALL_CENTER_TRANSCRIPT,KO,FREQUENCY,TRAIN,GVS-0403,GALAXY_S_FE에서 UNKNOWN/ZOOM_LENS 조건에 망원 카메라 탑재 모델에서 흔들림 소리,불량 확정 금지; 정상·설정·외부 요인을 원문에서 확정하지 말 것
GVS-0404,T41,정상 OIS 소리 Hard negative,HARD_NEGATIVE,PHONE,Z_FOLD,GALAXY_Z_FOLD,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,HOW_TO,CAMERA.OIS,FALSE_POSITIVE,강한 진동 설정에서 카메라 부근 소리가 들림,IMPACT,HAPTIC,AFTER_AGING,ALWAYS,ALWAYS,MISSED_MOMENT,S0,EXPECTED_BEHAVIOR,NORMAL_DESIGN_BEHAVIOR,OIS,USER_GUESS,공식 안내 확인,UNSPECIFIED,INSTRUCTIONS_OR_CONFIRMATION,TRUE,NONE,LOW,SYNTHETIC_SCENARIO,FALSE,SRC009,CATEGORY_ANCHOR_NOT_ROW_EVIDENCE,SERVICE_INTAKE,KO,TRIGGER,TEST,GVS-0404,GALAXY_Z_FOLD에서 IMPACT/HAPTIC 조건에 강한 진동 설정에서 카메라 부근 소리가 들림,불량 확정 금지; 정상·설정·외부 요인을 원문에서 확정하지 말 것
GVS-0405,T41,정상 OIS 소리 Hard negative,HARD_NEGATIVE,PHONE,S_BASE_PLUS,GALAXY_S_BASE_PLUS,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,HOW_TO,CAMERA.OIS,FALSE_POSITIVE,걸을 때 가방 안에서 미세한 달그락 소리,CAMERA_USE,WALKING,UNKNOWN,RARE,UNKNOWN,WORK_INTERRUPTED,S0,EXPECTED_BEHAVIOR,NORMAL_DESIGN_BEHAVIOR,OIS,USER_GUESS,공식 안내 확인,UNSPECIFIED,INSTRUCTIONS_OR_CONFIRMATION,TRUE,NONE,HIGH,SYNTHETIC_SCENARIO,FALSE,SRC009,CATEGORY_ANCHOR_NOT_ROW_EVIDENCE,SNS_POST,KO,ATTEMPTED_ACTION,TRAIN,GVS-0405,GALAXY_S_BASE_PLUS에서 CAMERA_USE/WALKING 조건에 걸을 때 가방 안에서 미세한 달그락 소리,불량 확정 금지; 정상·설정·외부 요인을 원문에서 확정하지 말 것
GVS-0406,T41,정상 OIS 소리 Hard negative,HARD_NEGATIVE,PHONE,S_ULTRA,GALAXY_S_ULTRA,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,HOW_TO,CAMERA.OIS,FALSE_POSITIVE,가방에서 꺼내 흔들었을 때만 소리,UNKNOWN,BAG,AFTER_EVENT,INTERMITTENT,CONDITIONAL,REPEATED_RETRY,S0,EXPECTED_BEHAVIOR,NORMAL_DESIGN_BEHAVIOR,OIS,USER_GUESS,공식 안내 확인,UNSPECIFIED,INSTRUCTIONS_OR_CONFIRMATION,TRUE,NONE,LOW,SYNTHETIC_SCENARIO,FALSE,SRC009,CATEGORY_ANCHOR_NOT_ROW_EVIDENCE,COMMUNITY_POST,KO,MODEL_AND_VERSION,TRAIN,GVS-0406,GALAXY_S_ULTRA에서 UNKNOWN/BAG 조건에 가방에서 꺼내 흔들었을 때만 소리,불량 확정 금지; 정상·설정·외부 요인을 원문에서 확정하지 말 것
GVS-0407,T41,정상 OIS 소리 Hard negative,HARD_NEGATIVE,PHONE,S_FE,GALAXY_S_FE,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,HOW_TO,CAMERA.OIS,FALSE_POSITIVE,낙하 뒤 처음 알아차렸지만 촬영은 정상,IMPACT,AFTER_DROP_CONCERN,IMMEDIATE,DAILY,REPRODUCIBLE,DATA_OR_SERVICE_UNAVAILABLE,S0,EXPECTED_BEHAVIOR,NORMAL_DESIGN_BEHAVIOR,OIS,USER_GUESS,공식 안내 확인,UNSPECIFIED,INSTRUCTIONS_OR_CONFIRMATION,TRUE,NONE,MEDIUM,SYNTHETIC_SCENARIO,FALSE,SRC009,CATEGORY_ANCHOR_NOT_ROW_EVIDENCE,CHAT_SUPPORT,KO,TIME_PATTERN,VALID,GVS-0407,GALAXY_S_FE에서 IMPACT/AFTER_DROP_CONCERN 조건에 낙하 뒤 처음 알아차렸지만 촬영은 정상,불량 확정 금지; 정상·설정·외부 요인을 원문에서 확정하지 말 것
GVS-0408,T41,정상 OIS 소리 Hard negative,HARD_NEGATIVE,PHONE,Z_FOLD,GALAXY_Z_FOLD,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,HOW_TO,CAMERA.OIS,FALSE_POSITIVE,영상 시작 순간 렌즈가 움직이는 소리,CAMERA_USE,VIDEO_START,GRADUAL,FREQUENT,NOT_TESTED,TRAVEL_DISRUPTION,S0,EXPECTED_BEHAVIOR,NORMAL_DESIGN_BEHAVIOR,OIS,USER_GUESS,공식 안내 확인,UNSPECIFIED,INSTRUCTIONS_OR_CONFIRMATION,TRUE,NONE,MEDIUM,SYNTHETIC_SCENARIO,FALSE,SRC009,CATEGORY_ANCHOR_NOT_ROW_EVIDENCE,SURVEY_FREE_TEXT,EN,NONE,TRAIN,GVS-0408,GALAXY_Z_FOLD에서 CAMERA_USE/VIDEO_START 조건에 영상 시작 순간 렌즈가 움직이는 소리,불량 확정 금지; 정상·설정·외부 요인을 원문에서 확정하지 말 것
GVS-0409,T41,정상 OIS 소리 Hard negative,HARD_NEGATIVE,PHONE,S_BASE_PLUS,GALAXY_S_BASE_PLUS,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,HOW_TO,CAMERA.OIS,FALSE_POSITIVE,줌 배율 전환 때 기계적 클릭음,UNKNOWN,LENS_SWITCH,AFTER_AGING,ALWAYS,ALWAYS,FINANCIAL_OR_TIME_COST,S0,EXPECTED_BEHAVIOR,NORMAL_DESIGN_BEHAVIOR,OIS,USER_GUESS,공식 안내 확인,UNSPECIFIED,INSTRUCTIONS_OR_CONFIRMATION,TRUE,NONE,LOW,SYNTHETIC_SCENARIO,FALSE,SRC009,CATEGORY_ANCHOR_NOT_ROW_EVIDENCE,STORE_REVIEW,EN,CONTEXT,TRAIN,GVS-0409,GALAXY_S_BASE_PLUS에서 UNKNOWN/LENS_SWITCH 조건에 줌 배율 전환 때 기계적 클릭음,불량 확정 금지; 정상·설정·외부 요인을 원문에서 확정하지 말 것
GVS-0410,T41,정상 OIS 소리 Hard negative,HARD_NEGATIVE,PHONE,S_ULTRA,GALAXY_S_ULTRA,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,HOW_TO,CAMERA.OIS,FALSE_POSITIVE,조용한 방에서만 들리는 OIS 유격음,IMPACT,QUIET_ROOM,UNKNOWN,RARE,UNKNOWN,USER_CONFUSION,S0,EXPECTED_BEHAVIOR,NORMAL_DESIGN_BEHAVIOR,OIS,USER_GUESS,공식 안내 확인,UNSPECIFIED,INSTRUCTIONS_OR_CONFIRMATION,TRUE,NONE,HIGH,SYNTHETIC_SCENARIO,FALSE,SRC009,CATEGORY_ANCHOR_NOT_ROW_EVIDENCE,EMAIL_COMPLAINT,KO_EN_MIXED,MULTIPLE_FIELDS,TRAIN,GVS-0410,GALAXY_S_ULTRA에서 IMPACT/QUIET_ROOM 조건에 조용한 방에서만 들리는 OIS 유격음,불량 확정 금지; 정상·설정·외부 요인을 원문에서 확정하지 말 것
GVS-0411,T42,배터리 학습·약전계 Hard negative,HARD_NEGATIVE,PHONE,S_BASE_PLUS,GALAXY_S_BASE_PLUS,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,HOW_TO,POWER.BATTERY.ENDURANCE,EXCESS_CONSUMPTION,개통 첫날 앱 설치 중 배터리가 빨리 닳음,INITIAL_SETUP,FIRST_48_HOURS,AFTER_EVENT,INTERMITTENT,CONDITIONAL,BATTERY_ANXIETY,S0,EXPECTED_BEHAVIOR,NORMAL_DESIGN_BEHAVIOR,ADAPTIVE_BATTERY|MODEM|INITIAL_SYNC,USER_GUESS,공식 안내 확인,UNSPECIFIED,INSTRUCTIONS_OR_CONFIRMATION,TRUE,NONE,LOW,SYNTHETIC_SCENARIO,FALSE,SRC010,CATEGORY_ANCHOR_NOT_ROW_EVIDENCE,SAMSUNG_MEMBERS,KO,NONE,TEST,GVS-0411,GALAXY_S_BASE_PLUS에서 INITIAL_SETUP/FIRST_48_HOURS 조건에 개통 첫날 앱 설치 중 배터리가 빨리 닳음,불량 확정 금지; 정상·설정·외부 요인을 원문에서 확정하지 말 것
GVS-0412,T42,배터리 학습·약전계 Hard negative,HARD_NEGATIVE,PHONE,S_ULTRA,GALAXY_S_ULTRA,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,HOW_TO,POWER.BATTERY.ENDURANCE,FALSE_POSITIVE,Smart Switch 복원 동안 발열과 소모가 큼,OS_UPDATE,APP_RESTORE,IMMEDIATE,DAILY,REPRODUCIBLE,PRIMARY_FUNCTION_DEGRADED,S0,NETWORK_PROVIDER_RELATED,NETWORK_OR_EXTERNAL_SERVICE,ADAPTIVE_BATTERY|MODEM|INITIAL_SYNC,USER_GUESS,다른 망·장소·기기로 교차 확인,UNSPECIFIED,INSTRUCTIONS_OR_CONFIRMATION,TRUE,NONE,MEDIUM,SYNTHETIC_SCENARIO,FALSE,SRC010,CATEGORY_ANCHOR_NOT_ROW_EVIDENCE,ECOMMERCE_REVIEW,KO,MODEL_VERSION,TRAIN,GVS-0412,GALAXY_S_ULTRA에서 OS_UPDATE/APP_RESTORE 조건에 Smart Switch 복원 동안 발열과 소모가 큼,불량 확정 금지; 정상·설정·외부 요인을 원문에서 확정하지 말 것
GVS-0413,T42,배터리 학습·약전계 Hard negative,HARD_NEGATIVE,PHONE,S_FE,GALAXY_S_FE,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,HOW_TO,POWER.BATTERY.ENDURANCE,EXCESS_CONSUMPTION,배터리 메뉴에 사용 패턴 학습 중 표시,FIVE_G,USAGE_LEARNING,GRADUAL,FREQUENT,NOT_TESTED,TASK_DELAY,S0,EXPECTED_BEHAVIOR,NORMAL_DESIGN_BEHAVIOR,ADAPTIVE_BATTERY|MODEM|INITIAL_SYNC,USER_GUESS,공식 안내 확인,UNSPECIFIED,INSTRUCTIONS_OR_CONFIRMATION,TRUE,NONE,MEDIUM,SYNTHETIC_SCENARIO,FALSE,SRC010,CATEGORY_ANCHOR_NOT_ROW_EVIDENCE,CALL_CENTER_TRANSCRIPT,KO,FREQUENCY,TRAIN,GVS-0413,GALAXY_S_FE에서 FIVE_G/USAGE_LEARNING 조건에 배터리 메뉴에 사용 패턴 학습 중 표시,불량 확정 금지; 정상·설정·외부 요인을 원문에서 확정하지 말 것
GVS-0414,T42,배터리 학습·약전계 Hard negative,HARD_NEGATIVE,PHONE,Z_FOLD,GALAXY_Z_FOLD,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,HOW_TO,POWER.BATTERY.ENDURANCE,FALSE_POSITIVE,약한 5G 지역에서 LTE보다 소모가 증가,DEVICE_MIGRATION,WEAK_5G,AFTER_AGING,ALWAYS,ALWAYS,MISSED_MOMENT,S0,NETWORK_PROVIDER_RELATED,NETWORK_OR_EXTERNAL_SERVICE,ADAPTIVE_BATTERY|MODEM|INITIAL_SYNC,USER_GUESS,다른 망·장소·기기로 교차 확인,UNSPECIFIED,INSTRUCTIONS_OR_CONFIRMATION,TRUE,NONE,LOW,SYNTHETIC_SCENARIO,FALSE,SRC010,CATEGORY_ANCHOR_NOT_ROW_EVIDENCE,SERVICE_INTAKE,KO,TRIGGER,TRAIN,GVS-0414,GALAXY_Z_FOLD에서 DEVICE_MIGRATION/WEAK_5G 조건에 약한 5G 지역에서 LTE보다 소모가 증가,불량 확정 금지; 정상·설정·외부 요인을 원문에서 확정하지 말 것
GVS-0415,T42,배터리 학습·약전계 Hard negative,HARD_NEGATIVE,PHONE,Z_FLIP,GALAXY_Z_FLIP,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,HOW_TO,POWER.BATTERY.ENDURANCE,EXCESS_CONSUMPTION,사진 인덱싱 중 백그라운드 사용량이 높음,INITIAL_SETUP,PHOTO_INDEX,UNKNOWN,RARE,UNKNOWN,WORK_INTERRUPTED,S0,EXPECTED_BEHAVIOR,NORMAL_DESIGN_BEHAVIOR,ADAPTIVE_BATTERY|MODEM|INITIAL_SYNC,USER_GUESS,공식 안내 확인,UNSPECIFIED,INSTRUCTIONS_OR_CONFIRMATION,TRUE,NONE,HIGH,SYNTHETIC_SCENARIO,FALSE,SRC010,CATEGORY_ANCHOR_NOT_ROW_EVIDENCE,SNS_POST,KO,ATTEMPTED_ACTION,TRAIN,GVS-0415,GALAXY_Z_FLIP에서 INITIAL_SETUP/PHOTO_INDEX 조건에 사진 인덱싱 중 백그라운드 사용량이 높음,불량 확정 금지; 정상·설정·외부 요인을 원문에서 확정하지 말 것
GVS-0416,T42,배터리 학습·약전계 Hard negative,HARD_NEGATIVE,PHONE,A_SERIES,GALAXY_A,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,HOW_TO,POWER.BATTERY.ENDURANCE,FALSE_POSITIVE,새 워치 연결 첫날 업데이트로 소모 증가,OS_UPDATE,WATCH_SETUP,AFTER_EVENT,INTERMITTENT,CONDITIONAL,REPEATED_RETRY,S0,NETWORK_PROVIDER_RELATED,NETWORK_OR_EXTERNAL_SERVICE,ADAPTIVE_BATTERY|MODEM|INITIAL_SYNC,USER_GUESS,다른 망·장소·기기로 교차 확인,UNSPECIFIED,INSTRUCTIONS_OR_CONFIRMATION,TRUE,NONE,LOW,SYNTHETIC_SCENARIO,FALSE,SRC010,CATEGORY_ANCHOR_NOT_ROW_EVIDENCE,COMMUNITY_POST,KO,MODEL_AND_VERSION,TRAIN,GVS-0416,GALAXY_A에서 OS_UPDATE/WATCH_SETUP 조건에 새 워치 연결 첫날 업데이트로 소모 증가,불량 확정 금지; 정상·설정·외부 요인을 원문에서 확정하지 말 것
GVS-0417,T42,배터리 학습·약전계 Hard negative,HARD_NEGATIVE,WATCH,WATCH_BT,GALAXY_WATCH_BT,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,HOW_TO,WATCH.BATTERY,EXCESS_CONSUMPTION,클라우드 동기화가 끝나기 전 배터리가 짧음,FIVE_G,CLOUD_SYNC,IMMEDIATE,DAILY,REPRODUCIBLE,DATA_OR_SERVICE_UNAVAILABLE,S0,EXPECTED_BEHAVIOR,NORMAL_DESIGN_BEHAVIOR,ADAPTIVE_BATTERY|MODEM|INITIAL_SYNC,USER_GUESS,공식 안내 확인,UNSPECIFIED,INSTRUCTIONS_OR_CONFIRMATION,TRUE,NONE,MEDIUM,SYNTHETIC_SCENARIO,FALSE,SRC010,CATEGORY_ANCHOR_NOT_ROW_EVIDENCE,CHAT_SUPPORT,KO,TIME_PATTERN,TRAIN,GVS-0417,GALAXY_WATCH_BT에서 FIVE_G/CLOUD_SYNC 조건에 클라우드 동기화가 끝나기 전 배터리가 짧음,불량 확정 금지; 정상·설정·외부 요인을 원문에서 확정하지 말 것
GVS-0418,T42,배터리 학습·약전계 Hard negative,HARD_NEGATIVE,WATCH,WATCH_LTE,GALAXY_WATCH_LTE,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,HOW_TO,WATCH.BATTERY,FALSE_POSITIVE,업데이트 직후 시스템 최적화 중 발열,DEVICE_MIGRATION,SYSTEM_OPTIMIZATION,GRADUAL,FREQUENT,NOT_TESTED,TRAVEL_DISRUPTION,S0,NETWORK_PROVIDER_RELATED,NETWORK_OR_EXTERNAL_SERVICE,ADAPTIVE_BATTERY|MODEM|INITIAL_SYNC,USER_GUESS,다른 망·장소·기기로 교차 확인,UNSPECIFIED,INSTRUCTIONS_OR_CONFIRMATION,TRUE,NONE,MEDIUM,SYNTHETIC_SCENARIO,FALSE,SRC010,CATEGORY_ANCHOR_NOT_ROW_EVIDENCE,SURVEY_FREE_TEXT,EN,NONE,TEST,GVS-0418,GALAXY_WATCH_LTE에서 DEVICE_MIGRATION/SYSTEM_OPTIMIZATION 조건에 업데이트 직후 시스템 최적화 중 발열,불량 확정 금지; 정상·설정·외부 요인을 원문에서 확정하지 말 것
GVS-0419,T42,배터리 학습·약전계 Hard negative,HARD_NEGATIVE,PHONE,S_BASE_PLUS,GALAXY_S_BASE_PLUS,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,HOW_TO,POWER.BATTERY.ENDURANCE,EXCESS_CONSUMPTION,여러 앱 업데이트가 동시에 진행돼 소모,INITIAL_SETUP,MANY_UPDATES,AFTER_AGING,ALWAYS,ALWAYS,FINANCIAL_OR_TIME_COST,S0,EXPECTED_BEHAVIOR,NORMAL_DESIGN_BEHAVIOR,ADAPTIVE_BATTERY|MODEM|INITIAL_SYNC,USER_GUESS,공식 안내 확인,UNSPECIFIED,INSTRUCTIONS_OR_CONFIRMATION,TRUE,NONE,LOW,SYNTHETIC_SCENARIO,FALSE,SRC010,CATEGORY_ANCHOR_NOT_ROW_EVIDENCE,STORE_REVIEW,EN,CONTEXT,TRAIN,GVS-0419,GALAXY_S_BASE_PLUS에서 INITIAL_SETUP/MANY_UPDATES 조건에 여러 앱 업데이트가 동시에 진행돼 소모,불량 확정 금지; 정상·설정·외부 요인을 원문에서 확정하지 말 것
GVS-0420,T42,배터리 학습·약전계 Hard negative,HARD_NEGATIVE,PHONE,S_ULTRA,GALAXY_S_ULTRA,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,HOW_TO,POWER.BATTERY.ENDURANCE,FALSE_POSITIVE,새 eSIM 활성화 후 망 탐색 중 소모,OS_UPDATE,NEW_ESIM,UNKNOWN,RARE,UNKNOWN,USER_CONFUSION,S0,NETWORK_PROVIDER_RELATED,NETWORK_OR_EXTERNAL_SERVICE,ADAPTIVE_BATTERY|MODEM|INITIAL_SYNC,USER_GUESS,다른 망·장소·기기로 교차 확인,UNSPECIFIED,INSTRUCTIONS_OR_CONFIRMATION,TRUE,NONE,HIGH,SYNTHETIC_SCENARIO,FALSE,SRC010,CATEGORY_ANCHOR_NOT_ROW_EVIDENCE,EMAIL_COMPLAINT,KO_EN_MIXED,MULTIPLE_FIELDS,TRAIN,GVS-0420,GALAXY_S_ULTRA에서 OS_UPDATE/NEW_ESIM 조건에 새 eSIM 활성화 후 망 탐색 중 소모,불량 확정 금지; 정상·설정·외부 요인을 원문에서 확정하지 말 것
GVS-0421,T43,알림 설정 Hard negative,HARD_NEGATIVE,PHONE,S_BASE_PLUS,GALAXY_S_BASE_PLUS,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,HOW_TO,NOTIFICATION.DELIVERY,NOTIFICATION_MISSING,방해금지 시간 중 알림 소리가 나지 않음,SETTINGS_CHANGE,DND,AFTER_EVENT,INTERMITTENT,CONDITIONAL,BATTERY_ANXIETY,S0,SETTINGS_RELATED,USER_SETTING,DND|POWER_POLICY|APP_SETTING,USER_GUESS,설정 확인 또는 기본값 복원,UNSPECIFIED,INSTRUCTIONS_OR_CONFIRMATION,TRUE,NONE,LOW,SYNTHETIC_SCENARIO,FALSE,SRC013,CATEGORY_ANCHOR_NOT_ROW_EVIDENCE,SAMSUNG_MEMBERS,KO,NONE,TRAIN,GVS-0421,GALAXY_S_BASE_PLUS에서 SETTINGS_CHANGE/DND 조건에 방해금지 시간 중 알림 소리가 나지 않음,불량 확정 금지; 정상·설정·외부 요인을 원문에서 확정하지 말 것
GVS-0422,T43,알림 설정 Hard negative,HARD_NEGATIVE,PHONE,S_ULTRA,GALAXY_S_ULTRA,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,HOW_TO,NOTIFICATION.DELIVERY,FALSE_POSITIVE,수면모드에서 선택 앱만 알림 허용,SETTINGS_CHANGE,SLEEP_MODE,IMMEDIATE,DAILY,REPRODUCIBLE,PRIMARY_FUNCTION_DEGRADED,S0,SETTINGS_RELATED,USER_SETTING,DND|POWER_POLICY|APP_SETTING,USER_GUESS,설정 확인 또는 기본값 복원,UNSPECIFIED,INSTRUCTIONS_OR_CONFIRMATION,TRUE,NONE,MEDIUM,SYNTHETIC_SCENARIO,FALSE,SRC013,CATEGORY_ANCHOR_NOT_ROW_EVIDENCE,ECOMMERCE_REVIEW,KO,MODEL_VERSION,TEST,GVS-0422,GALAXY_S_ULTRA에서 SETTINGS_CHANGE/SLEEP_MODE 조건에 수면모드에서 선택 앱만 알림 허용,불량 확정 금지; 정상·설정·외부 요인을 원문에서 확정하지 말 것
